transaction_id,event_ts,customer_id,Amount,channel,merchant_category,country,priority_band,alert_priority_score,fraud_probability,anomaly_score,rule_hits,risk_summary,Class
TXN-0093424,2025-01-01 17:53:32,CUST-01222,1.0,e_commerce,bill_pay,Poland,high,68.83,0.99998903,0.4914591465935807,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0221044,2025-01-02 15:33:29,CUST-03488,2.0,e_commerce,travel,Italy,high,68.7,0.99986005,0.5661791120449763,0,very high model fraud probability,1
TXN-0212519,2025-01-02 14:34:54,CUST-00219,0.01,e_commerce,bill_pay,Singapore,high,68.7,0.9999267,0.5590448749139676,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0079524,2025-01-01 16:07:40,CUST-04234,1.0,mobile_app,retail,Portugal,high,68.67,0.99996054,0.6082354910586395,0,very high model fraud probability,1
TXN-0057616,2025-01-01 13:19:42,CUST-02591,0.76,e_commerce,travel,Poland,high,68.64,0.99995685,0.49590017372091383,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0018474,2025-01-01 08:12:11,CUST-04787,0.68,e_commerce,retail,Spain,high,68.55,0.999634,0.4973518259366687,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0077346,2025-01-01 15:50:07,CUST-02853,0.01,card_present,grocery,Netherlands,high,68.54,0.9999409,0.5512024793420038,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0204080,2025-01-02 13:31:42,CUST-10356,108.51,atm,cash_withdrawal,Germany,high,68.36,0.99750715,0.16485945047491782,0,very high model fraud probability,1
TXN-0192530,2025-01-02 12:02:21,CUST-06463,1.0,e_commerce,retail,Germany,high,68.36,0.9999627,0.4680798382055766,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0088876,2025-01-01 17:18:50,CUST-09442,1.0,mobile_app,digital_goods,Singapore,high,68.34,0.99992,0.3418239866642801,2,very high model fraud probability; Cross-border transaction on elevated merchant/device risk; Customer has prior chargeback history,1
TXN-0079836,2025-01-01 16:09:59,CUST-00687,1.75,atm,electronics,France,high,68.17,0.99998116,0.4237498236849067,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0014339,2025-01-01 07:03:46,CUST-10841,3.76,mobile_app,digital_goods,Portugal,high,67.96,0.99968886,0.3546348414384823,1,very high model fraud probability; Cross-border transaction on elevated merchant/device risk,1
TXN-0006642,2025-01-01 02:16:09,CUST-00842,1.0,e_commerce,cash_withdrawal,Spain,high,67.87,0.9998802,0.5685298597305375,0,very high model fraud probability,1
TXN-0059542,2025-01-01 13:34:44,CUST-00463,19.73,card_present,retail,France,high,67.84,0.99905735,0.3154838310328506,0,very high model fraud probability,1
TXN-0250762,2025-01-02 19:04:14,CUST-07394,0.77,card_present,digital_goods,Spain,high,67.75,0.9999554,0.5758711676690965,0,very high model fraud probability,1
TXN-0203704,2025-01-02 13:28:48,CUST-00279,0.0,e_commerce,electronics,Turkey,high,67.58,0.9999479,0.504362097361111,1,very high model fraud probability; Cross-border transaction on elevated merchant/device risk,1
TXN-0069980,2025-01-01 14:54:18,CUST-11552,0.0,mobile_app,grocery,Italy,high,67.56,0.9999871,0.5032051835350095,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0154961,2025-01-02 04:50:08,CUST-06231,2.27,card_present,retail,France,high,67.53,0.9995165,0.49929320096884766,0,very high model fraud probability,1
TXN-0124176,2025-01-01 21:26:42,CUST-09293,1.0,e_commerce,grocery,Poland,high,67.53,0.999503,0.42737963517599936,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0093487,2025-01-01 17:54:03,CUST-07200,0.0,mobile_app,digital_goods,UAE,high,67.47,0.9995602,0.37447099444252396,2,very high model fraud probability; Cross-border transaction on elevated merchant/device risk; Customer has prior chargeback history,1
TXN-0149578,2025-01-02 01:25:02,CUST-04068,1.0,e_commerce,cash_withdrawal,Romania,high,67.41,0.9990839,0.5476702651415162,0,very high model fraud probability,1
TXN-0189879,2025-01-02 11:43:15,CUST-03556,1.0,atm,electronics,Italy,high,67.23,0.9996667,0.5371324726400042,0,very high model fraud probability,1
TXN-0052585,2025-01-01 12:39:01,CUST-09320,1.0,e_commerce,digital_goods,Poland,high,67.21,0.99998987,0.4101243781634885,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0102783,2025-01-01 18:59:17,CUST-04830,19.59,e_commerce,travel,Netherlands,high,67.12,0.99770015,0.15894212049256734,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0191360,2025-01-02 11:53:42,CUST-04044,4.87,card_present,electronics,Germany,high,67.08,0.99961686,0.4127708573188612,0,very high model fraud probability,1
TXN-0191690,2025-01-02 11:56:11,CUST-05149,0.0,e_commerce,travel,Belgium,high,67.06,0.9999701,0.47806748107743335,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0006530,2025-01-01 02:11:31,CUST-08004,1.0,e_commerce,grocery,Poland,high,67.03,0.9995876,0.5272605004040887,0,very high model fraud probability,1
TXN-0192384,2025-01-02 12:01:08,CUST-05423,2.0,card_present,retail,Turkey,high,66.96,0.99995315,0.4787918195690466,0,very high model fraud probability,1
TXN-0095535,2025-01-01 18:09:18,CUST-00051,31.91,mobile_app,digital_goods,Italy,high,66.89,0.9980033,0.22076821207925074,0,very high model fraud probability,1
TXN-0247674,2025-01-02 18:40:53,CUST-03500,247.86,card_present,retail,France,high,66.88,0.6624631,0.6732583385809374,2,Large amount versus customer baseline; Customer has prior chargeback history,1
TXN-0083049,2025-01-01 16:34:29,CUST-03301,6.27,e_commerce,grocery,France,high,66.8,0.9997669,0.3752724012393808,0,very high model fraud probability,1
TXN-0041397,2025-01-01 11:17:42,CUST-11599,1.0,e_commerce,digital_goods,Netherlands,high,66.71,0.9999722,0.510178417878616,0,very high model fraud probability,1
TXN-0053591,2025-01-01 12:47:37,CUST-11518,1.0,e_commerce,bill_pay,France,high,66.48,0.9997429,0.37439605888828337,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0076929,2025-01-01 15:46:46,CUST-11479,1.0,mobile_app,retail,Germany,high,66.45,0.9996935,0.4981605340412306,0,very high model fraud probability,1
TXN-0222420,2025-01-02 15:42:41,CUST-08892,0.0,e_commerce,digital_goods,Netherlands,high,66.15,0.9988054,0.3109713194310988,2,very high model fraud probability; Cross-border transaction on elevated merchant/device risk; Customer has prior chargeback history,1
TXN-0000541,2025-01-01 00:06:46,CUST-11575,0.0,e_commerce,retail,France,high,66.05,0.9997701,0.5530280557895958,0,very high model fraud probability,1
TXN-0219026,2025-01-02 15:19:25,CUST-05761,4.49,e_commerce,retail,Singapore,high,66.02,0.99815035,0.24598394109516858,1,very high model fraud probability; Cross-border transaction on elevated merchant/device risk,1
TXN-0131277,2025-01-01 22:05:40,CUST-04099,0.2,e_commerce,bill_pay,Spain,high,65.91,0.99857414,0.40457415936678276,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0223367,2025-01-02 15:49:14,CUST-10490,1.0,e_commerce,electronics,Belgium,high,65.85,0.99992967,0.4675168582447307,0,very high model fraud probability,1
TXN-0118310,2025-01-01 20:50:33,CUST-10770,30.14,e_commerce,bill_pay,Poland,high,65.79,0.9985525,0.16992979461239857,0,very high model fraud probability,1
TXN-0251883,2025-01-02 19:12:22,CUST-00606,3.14,e_commerce,travel,Poland,high,65.65,0.9348749,0.43250052686150847,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0040527,2025-01-01 11:11:16,CUST-01305,1.0,mobile_app,electronics,Italy,high,65.62,0.99950683,0.45698864669881634,0,very high model fraud probability,1
TXN-0234631,2025-01-02 17:07:33,CUST-11447,1.59,e_commerce,travel,Poland,high,65.57,0.9999013,0.42520231198894104,0,very high model fraud probability,1
TXN-0010498,2025-01-01 04:47:00,CUST-09942,3.79,e_commerce,electronics,Italy,high,65.49,0.9991215,0.23185949547910506,1,very high model fraud probability; Night-time digital purchase with elevated device risk,1
TXN-0057472,2025-01-01 13:18:43,CUST-10702,0.76,mobile_app,electronics,Spain,high,65.47,0.9999093,0.4625133676771765,0,very high model fraud probability,1
TXN-0108259,2025-01-01 19:40:28,CUST-02746,0.76,e_commerce,digital_goods,Spain,high,64.84,0.9982881,0.31026114763005497,1,very high model fraud probability; Cross-border transaction on elevated merchant/device risk,1
TXN-0214777,2025-01-02 14:50:16,CUST-03456,0.69,e_commerce,electronics,Poland,high,64.71,0.9984946,0.30777413694302735,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0072758,2025-01-01 15:14:06,CUST-01981,1.79,mobile_app,digital_goods,Italy,high,64.31,0.9983949,0.23374363653667649,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0052466,2025-01-01 12:37:43,CUST-08711,1.0,e_commerce,travel,Portugal,high,64.18,0.9999517,0.3836415225858537,0,very high model fraud probability,1
TXN-0237108,2025-01-02 17:24:56,CUST-08710,0.0,e_commerce,travel,Netherlands,high,64.17,0.9996793,0.4594598194280836,0,very high model fraud probability,1
TXN-0123201,2025-01-01 21:20:45,CUST-08359,1.0,e_commerce,retail,Italy,high,64.14,0.9998568,0.2571821689215927,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0219894,2025-01-02 15:25:25,CUST-07855,0.76,e_commerce,retail,Germany,high,64.07,0.99890804,0.27016209605079694,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0079875,2025-01-01 16:10:17,CUST-08946,5.09,e_commerce,retail,Italy,high,63.88,0.9985147,0.12707645256459446,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0182993,2025-01-02 10:53:32,CUST-04040,3.22,mobile_app,electronics,Poland,high,63.84,0.99904484,0.28834216263279155,0,very high model fraud probability,1
TXN-0137708,2025-01-01 22:51:29,CUST-05679,1.0,atm,electronics,Turkey,high,63.67,0.9998683,0.35859386277475697,0,very high model fraud probability,1
TXN-0029688,2025-01-01 09:53:05,CUST-07466,0.76,e_commerce,cash_withdrawal,Poland,high,63.59,0.99895346,0.24584193739924953,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0124116,2025-01-01 21:26:22,CUST-08316,1.0,e_commerce,digital_goods,Spain,high,63.23,0.9997068,0.33712280718573867,0,very high model fraud probability,1
TXN-0050539,2025-01-01 12:22:12,CUST-00003,1.0,e_commerce,travel,France,high,63.05,0.99825495,0.2072166664770546,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0123239,2025-01-01 21:20:57,CUST-05231,1.0,e_commerce,grocery,Germany,high,63.05,0.9996012,0.20334783724317299,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0068320,2025-01-01 14:42:14,CUST-06353,0.76,mobile_app,cash_withdrawal,Belgium,high,63.02,0.99915767,0.34208866584621606,0,very high model fraud probability,1
TXN-0056702,2025-01-01 13:12:25,CUST-05445,0.76,e_commerce,digital_goods,Belgium,high,63.0,0.99822646,0.21832460520062963,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0201104,2025-01-02 13:08:51,CUST-01807,0.0,e_commerce,retail,France,high,63.0,0.99949443,0.4012750633884022,0,very high model fraud probability,1
TXN-0068636,2025-01-01 14:44:36,CUST-02485,1.18,mobile_app,travel,Italy,high,62.84,0.9978461,0.18853310049682911,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0093788,2025-01-01 17:56:25,CUST-01840,0.0,e_commerce,retail,UAE,high,62.61,0.99967563,0.2563167998644434,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0058761,2025-01-01 13:28:53,CUST-08697,1.0,mobile_app,retail,Poland,high,62.37,0.9978969,0.174118149380678,1,very high model fraud probability; Customer has prior chargeback history,1
TXN-0014105,2025-01-01 06:58:15,CUST-11723,3.12,e_commerce,travel,Germany,high,62.04,0.9991066,0.2005705240471684,0,very high model fraud probability,1
TXN-0040086,2025-01-01 11:08:06,CUST-10219,1.0,card_present,cash_withdrawal,Singapore,high,61.54,0.9994011,0.2535890979778437,0,very high model fraud probability,1
TXN-0105177,2025-01-01 19:16:34,CUST-11614,1.0,e_commerce,bill_pay,Portugal,high,61.34,0.9993942,0.24365415042362065,0,very high model fraud probability,1
TXN-0027363,2025-01-01 09:35:21,CUST-10061,1.52,e_commerce,electronics,Germany,high,61.25,0.9979949,0.21766079023502255,0,very high model fraud probability,1
TXN-0123270,2025-01-01 21:21:07,CUST-02444,1.0,e_commerce,bill_pay,Netherlands,high,61.16,0.9998097,0.23346376608268363,0,very high model fraud probability,1
TXN-0124087,2025-01-01 21:26:11,CUST-09219,1.0,e_commerce,electronics,Belgium,high,60.62,0.9992951,0.20780501419553005,0,very high model fraud probability,1
TXN-0157586,2025-01-02 06:34:47,CUST-03256,1.0,e_commerce,travel,France,high,60.16,0.9981547,0.18800265022460727,0,very high model fraud probability,1
TXN-0055400,2025-01-01 13:02:05,CUST-02219,1.0,e_commerce,electronics,Netherlands,medium,59.11,0.99809986,0.1355563361157226,0,very high model fraud probability,1
TXN-0248971,2025-01-02 18:49:41,CUST-05722,0.76,e_commerce,cash_withdrawal,France,medium,54.42,0.8437402,0.33910909237418246,0,monitoring score elevated without a single dominant trigger,1
TXN-0239502,2025-01-02 17:42:19,CUST-01789,237.26,card_present,digital_goods,Belgium,medium,51.33,0.4248226,0.5540213227235963,2,Cross-border transaction on elevated merchant/device risk; Customer has prior chargeback history,1
TXN-0237192,2025-01-02 17:25:33,CUST-03258,1059.28,e_commerce,digital_goods,Germany,medium,48.36,0.3331416,0.6270325703679286,1,Large amount versus customer baseline,0
TXN-0268664,2025-01-02 21:22:06,CUST-05784,30.34,e_commerce,retail,Poland,medium,46.98,0.52977467,0.3932337474453679,1,Customer has prior chargeback history,0
TXN-0044254,2025-01-01 11:37:44,CUST-02525,89.99,mobile_app,retail,Poland,medium,45.55,0.37216148,0.7642627084858953,0,unusual anomaly pattern,0
TXN-0266591,2025-01-02 21:06:40,CUST-03628,0.77,mobile_app,bill_pay,Italy,medium,43.64,0.60561776,0.454412588798375,0,monitoring score elevated without a single dominant trigger,0
TXN-0270809,2025-01-02 21:37:42,CUST-08992,419.89,mobile_app,digital_goods,Turkey,medium,42.35,0.25437877,0.5118785311981605,2,Large amount versus customer baseline; Customer has prior chargeback history,0
TXN-0254765,2025-01-02 19:35:04,CUST-04386,2.84,mobile_app,digital_goods,Germany,medium,40.11,0.55849266,0.3235691609311343,0,monitoring score elevated without a single dominant trigger,0
TXN-0056337,2025-01-01 13:09:39,CUST-07308,5934.9,e_commerce,grocery,France,medium,38.82,0.0043582604,0.9288459237585366,2,unusual anomaly pattern; Large amount versus customer baseline; Rapid repeat transaction pattern,0
TXN-0261844,2025-01-02 20:30:04,CUST-07719,1441.06,mobile_app,electronics,Poland,medium,38.48,0.028819846,0.9695127254861402,1,unusual anomaly pattern; Large amount versus customer baseline,0
TXN-0028977,2025-01-01 09:47:41,CUST-05907,2.69,card_present,electronics,Italy,medium,37.67,0.5007363,0.36459132833218383,0,monitoring score elevated without a single dominant trigger,0
TXN-0149867,2025-01-02 01:34:47,CUST-11856,1.0,e_commerce,bill_pay,Singapore,medium,37.61,0.45289055,0.5597343992608648,0,monitoring score elevated without a single dominant trigger,0
TXN-0090947,2025-01-01 17:34:06,CUST-03271,970.0,e_commerce,electronics,Germany,medium,37.51,0.0015472244,0.8746220832991782,2,unusual anomaly pattern; Large amount versus customer baseline; Customer has prior chargeback history,0
TXN-0219643,2025-01-02 15:23:32,CUST-01165,1417.29,e_commerce,electronics,Germany,medium,37.32,0.0021181935,0.9852479309758256,1,unusual anomaly pattern; Large amount versus customer baseline,0
TXN-0187595,2025-01-02 11:26:38,CUST-05380,4738.79,mobile_app,electronics,Spain,medium,36.86,0.0046033235,0.8301927888070354,2,unusual anomaly pattern; Large amount versus customer baseline; Rapid repeat transaction pattern,0
TXN-0206227,2025-01-02 13:48:44,CUST-02916,1676.6,card_present,grocery,Germany,medium,36.83,0.0002507073,0.9660090479465229,1,unusual anomaly pattern; Large amount versus customer baseline,0
TXN-0230290,2025-01-02 16:37:51,CUST-08417,4290.0,e_commerce,retail,Belgium,medium,36.59,0.0022839243,0.8230158867298771,2,unusual anomaly pattern; Large amount versus customer baseline; Customer has prior chargeback history,0
TXN-0249242,2025-01-02 18:51:49,CUST-00499,1096.99,mobile_app,electronics,Turkey,medium,36.54,0.024517117,0.6346303998939968,3,Large amount versus customer baseline; Cross-border transaction on elevated merchant/device risk; Customer has prior chargeback history,1
TXN-0115193,2025-01-01 20:29:38,CUST-09938,3759.39,card_present,electronics,France,medium,36.19,0.00031511107,0.808475545565167,2,unusual anomaly pattern; Large amount versus customer baseline; New account with high-value transaction,0
TXN-0188975,2025-01-02 11:36:56,CUST-05281,2205.08,mobile_app,bill_pay,France,medium,36.17,5.6010784e-05,0.8084872600756375,2,unusual anomaly pattern; Large amount versus customer baseline; Customer has prior chargeback history,0
TXN-0023131,2025-01-01 09:03:25,CUST-07241,7429.15,mobile_app,cash_withdrawal,Netherlands,medium,35.98,0.0017587786,0.9190276603517189,1,unusual anomaly pattern; Large amount versus customer baseline,0
TXN-0082330,2025-01-01 16:29:20,CUST-01325,5317.28,card_present,travel,Netherlands,medium,35.98,0.006721324,0.7803304746366183,2,unusual anomaly pattern; Large amount versus customer baseline; Customer has prior chargeback history,0
TXN-0108425,2025-01-01 19:41:31,CUST-07355,1235.79,card_present,electronics,Poland,medium,35.94,0.00080216496,0.919814669413024,1,unusual anomaly pattern; Large amount versus customer baseline,0
